Date,Country,Variable,Value
1995-07-01,SWE,ShortRate,7.5
1995-08-01,SWE,ShortRate,7.5
1995-09-01,SWE,ShortRate,7.5
1995-10-01,SWE,ShortRate,7.0
1995-11-01,SWE,ShortRate,7.0
1995-12-01,SWE,ShortRate,7.0
1996-01-01,SWE,ShortRate,6.0
1996-02-01,SWE,ShortRate,6.0
1996-03-01,SWE,ShortRate,6.0
1996-04-01,SWE,ShortRate,5.5
1996-05-01,SWE,ShortRate,5.5
1996-06-01,SWE,ShortRate,5.5
1996-07-01,SWE,ShortRate,4.5
1996-08-01,SWE,ShortRate,4.5
1996-09-01,SWE,ShortRate,4.5
1996-10-01,SWE,ShortRate,3.5
1996-11-01,SWE,ShortRate,3.5
1996-12-01,SWE,ShortRate,3.5
1997-01-01,SWE,ShortRate,2.5
1997-02-01,SWE,ShortRate,2.5
1997-03-01,SWE,ShortRate,2.5
1997-04-01,SWE,ShortRate,2.5
1997-05-01,SWE,ShortRate,2.5
1997-06-01,SWE,ShortRate,2.5
1997-07-01,SWE,ShortRate,2.5
1997-08-01,SWE,ShortRate,2.5
1997-09-01,SWE,ShortRate,2.5
1997-10-01,SWE,ShortRate,2.5
1997-11-01,SWE,ShortRate,2.5
1997-12-01,SWE,ShortRate,2.5
1998-01-01,SWE,ShortRate,2.5
1998-02-01,SWE,ShortRate,2.5
1998-03-01,SWE,ShortRate,2.5
1998-04-01,SWE,ShortRate,2.5
1998-05-01,SWE,ShortRate,2.5
1998-06-01,SWE,ShortRate,2.5
1998-07-01,SWE,ShortRate,2.0
1998-08-01,SWE,ShortRate,2.0
1998-09-01,SWE,ShortRate,2.0
1998-10-01,SWE,ShortRate,2.0
1998-11-01,SWE,ShortRate,2.0
1998-12-01,SWE,ShortRate,2.0
1999-01-01,SWE,ShortRate,1.5
1999-02-01,SWE,ShortRate,1.5
1999-03-01,SWE,ShortRate,1.5
1999-04-01,SWE,ShortRate,1.0
1999-05-01,SWE,ShortRate,1.0
1999-06-01,SWE,ShortRate,1.0
1999-07-01,SWE,ShortRate,1.0
1999-08-01,SWE,ShortRate,1.0
1999-09-01,SWE,ShortRate,1.0
1999-10-01,SWE,ShortRate,1.5
1999-11-01,SWE,ShortRate,1.48
1999-12-01,SWE,ShortRate,1.5
2000-01-01,SWE,ShortRate,1.98
2000-02-01,SWE,ShortRate,2.0
2000-03-01,SWE,ShortRate,2.0
2000-04-01,SWE,ShortRate,2.47
2000-05-01,SWE,ShortRate,2.5
2000-06-01,SWE,ShortRate,2.5
2000-07-01,SWE,ShortRate,2.02
2000-08-01,SWE,ShortRate,2.0
2000-09-01,SWE,ShortRate,2.0
2000-10-01,SWE,ShortRate,2.0
2000-11-01,SWE,ShortRate,2.0
2000-12-01,SWE,ShortRate,2.0
2001-01-01,SWE,ShortRate,2.0
2001-02-01,SWE,ShortRate,2.0
2001-03-01,SWE,ShortRate,2.0
2001-04-01,SWE,ShortRate,1.53
2001-05-01,SWE,ShortRate,1.5
2001-06-01,SWE,ShortRate,1.5
2001-07-01,SWE,ShortRate,1.98
2001-08-01,SWE,ShortRate,2.0
2001-09-01,SWE,ShortRate,2.0
2001-10-01,SWE,ShortRate,2.0
2001-11-01,SWE,ShortRate,2.0
2001-12-01,SWE,ShortRate,2.0
2002-01-01,SWE,ShortRate,1.52
2002-02-01,SWE,ShortRate,1.5
2002-03-01,SWE,ShortRate,1.5
2002-04-01,SWE,ShortRate,1.98
2002-05-01,SWE,ShortRate,2.0
2002-06-01,SWE,ShortRate,2.0
2002-07-01,SWE,ShortRate,2.0
2002-08-01,SWE,ShortRate,4.5
2002-09-01,SWE,ShortRate,4.5
2002-10-01,SWE,ShortRate,4.5
2002-11-01,SWE,ShortRate,4.5
2002-12-01,SWE,ShortRate,4.5
2003-01-01,SWE,ShortRate,4.0
2003-02-01,SWE,ShortRate,4.0
2003-03-01,SWE,ShortRate,4.0
2003-04-01,SWE,ShortRate,3.6
2003-05-01,SWE,ShortRate,3.6
2003-06-01,SWE,ShortRate,3.27
2003-07-01,SWE,ShortRate,2.92
2003-08-01,SWE,ShortRate,2.85
2003-09-01,SWE,ShortRate,2.85
2003-10-01,SWE,ShortRate,2.85
2003-11-01,SWE,ShortRate,2.85
2003-12-01,SWE,ShortRate,2.85
2004-01-01,SWE,ShortRate,2.85
2004-02-01,SWE,ShortRate,2.69
2004-03-01,SWE,ShortRate,2.6
2004-04-01,SWE,ShortRate,2.2
2004-05-01,SWE,ShortRate,2.1
2004-06-01,SWE,ShortRate,2.1
2004-07-01,SWE,ShortRate,2.1
2004-08-01,SWE,ShortRate,2.1
2004-09-01,SWE,ShortRate,2.1
2004-10-01,SWE,ShortRate,2.1
2004-11-01,SWE,ShortRate,2.1
2004-12-01,SWE,ShortRate,2.1
2005-01-01,SWE,ShortRate,2.1
2005-02-01,SWE,ShortRate,2.1
2005-03-01,SWE,ShortRate,2.1
2005-04-01,SWE,ShortRate,2.1
2005-05-01,SWE,ShortRate,2.1
2005-06-01,SWE,ShortRate,1.95
2005-07-01,SWE,ShortRate,1.6
2005-08-01,SWE,ShortRate,1.6
2005-09-01,SWE,ShortRate,1.6
2005-10-01,SWE,ShortRate,1.6
2005-11-01,SWE,ShortRate,1.6
2005-12-01,SWE,ShortRate,1.6
2006-01-01,SWE,ShortRate,1.66
2006-02-01,SWE,ShortRate,1.85
2006-03-01,SWE,ShortRate,2.1
2006-04-01,SWE,ShortRate,2.1
2006-05-01,SWE,ShortRate,2.1
2006-06-01,SWE,ShortRate,2.18
2006-07-01,SWE,ShortRate,2.35
2006-08-01,SWE,ShortRate,2.35
2006-09-01,SWE,ShortRate,2.56
2006-10-01,SWE,ShortRate,2.6
2006-11-01,SWE,ShortRate,2.85
2006-12-01,SWE,ShortRate,2.93
2007-01-01,SWE,ShortRate,3.1
2007-02-01,SWE,ShortRate,3.18
2007-03-01,SWE,ShortRate,3.35
2007-04-01,SWE,ShortRate,3.35
2007-05-01,SWE,ShortRate,3.35
2007-06-01,SWE,ShortRate,3.39
2007-07-01,SWE,ShortRate,3.6
2007-08-01,SWE,ShortRate,3.6
2007-09-01,SWE,ShortRate,3.76
2007-10-01,SWE,ShortRate,3.86
2007-11-01,SWE,ShortRate,4.1
2007-12-01,SWE,ShortRate,4.1
2008-01-01,SWE,ShortRate,4.1
2008-02-01,SWE,ShortRate,4.26
2008-03-01,SWE,ShortRate,4.35
2008-04-01,SWE,ShortRate,4.35
2008-05-01,SWE,ShortRate,4.35
2008-06-01,SWE,ShortRate,4.58
2008-07-01,SWE,ShortRate,4.58
2008-08-01,SWE,ShortRate,4.6
2008-09-01,SWE,ShortRate,4.82
2008-10-01,SWE,ShortRate,4.5
2008-11-01,SWE,ShortRate,3.85
2008-12-01,SWE,ShortRate,2.78
2009-01-01,SWE,ShortRate,2.1
2009-02-01,SWE,ShortRate,1.7
2009-03-01,SWE,ShortRate,1.1
2009-04-01,SWE,ShortRate,0.9
2009-05-01,SWE,ShortRate,0.6
2009-06-01,SWE,ShortRate,0.6
2009-07-01,SWE,ShortRate,0.3
2009-08-01,SWE,ShortRate,0.6
2009-09-01,SWE,ShortRate,0.35
2009-10-01,SWE,ShortRate,0.35
2009-11-01,SWE,ShortRate,0.35
2009-12-01,SWE,ShortRate,0.35
2010-01-01,SWE,ShortRate,0.35
2010-02-01,SWE,ShortRate,0.35
2010-03-01,SWE,ShortRate,0.35
2010-04-01,SWE,ShortRate,0.35
2010-05-01,SWE,ShortRate,0.35
2010-06-01,SWE,ShortRate,0.35
2010-07-01,SWE,ShortRate,0.35
2010-08-01,SWE,ShortRate,0.6
2010-09-01,SWE,ShortRate,0.79
2010-10-01,SWE,ShortRate,0.89
2010-11-01,SWE,ShortRate,1.1
2010-12-01,SWE,ShortRate,1.1
2011-01-01,SWE,ShortRate,1.1
2011-02-01,SWE,ShortRate,1.46
2011-03-01,SWE,ShortRate,1.6
2011-04-01,SWE,ShortRate,1.6
2011-05-01,SWE,ShortRate,1.85
2011-06-01,SWE,ShortRate,1.85
2011-07-01,SWE,ShortRate,2.06
2011-08-01,SWE,ShortRate,2.1
2011-09-01,SWE,ShortRate,2.1
2011-10-01,SWE,ShortRate,2.1
2011-11-01,SWE,ShortRate,2.1
2011-12-01,SWE,ShortRate,2.02
2012-01-01,SWE,ShortRate,1.85
2012-02-01,SWE,ShortRate,1.78
2012-03-01,SWE,ShortRate,1.6
2012-04-01,SWE,ShortRate,1.6
2012-05-01,SWE,ShortRate,1.6
2012-06-01,SWE,ShortRate,1.6
2012-07-01,SWE,ShortRate,1.6
2012-08-01,SWE,ShortRate,1.6
2012-09-01,SWE,ShortRate,1.44
2012-10-01,SWE,ShortRate,1.35
2012-11-01,SWE,ShortRate,1.35
2012-12-01,SWE,ShortRate,1.28
2013-01-01,SWE,ShortRate,1.1
2013-02-01,SWE,ShortRate,1.1
2013-03-01,SWE,ShortRate,1.1
2013-04-01,SWE,ShortRate,1.1
2013-05-01,SWE,ShortRate,1.1
2013-06-01,SWE,ShortRate,1.1
2013-07-01,SWE,ShortRate,1.1
2013-08-01,SWE,ShortRate,1.1
2013-09-01,SWE,ShortRate,1.1
2013-10-01,SWE,ShortRate,1.1
2013-11-01,SWE,ShortRate,1.1
2013-12-01,SWE,ShortRate,1.02
2014-01-01,SWE,ShortRate,0.85
2014-02-01,SWE,ShortRate,0.85
2014-03-01,SWE,ShortRate,0.85
2014-04-01,SWE,ShortRate,0.85
2014-05-01,SWE,ShortRate,0.85
2014-06-01,SWE,ShortRate,0.85
2014-07-01,SWE,ShortRate,0.48
2014-08-01,SWE,ShortRate,0.35
2014-09-01,SWE,ShortRate,0.35
2014-10-01,SWE,ShortRate,0.32
2014-11-01,SWE,ShortRate,0.1
2014-12-01,SWE,ShortRate,0.1
2015-01-01,SWE,ShortRate,0.1
2015-02-01,SWE,ShortRate,0.06
2015-03-01,SWE,ShortRate,-0.03
2015-04-01,SWE,ShortRate,-0.15
2015-05-01,SWE,ShortRate,-0.15
2015-06-01,SWE,ShortRate,-0.15
2015-07-01,SWE,ShortRate,-0.23
2015-08-01,SWE,ShortRate,-0.25
2015-09-01,SWE,ShortRate,-0.25
2015-10-01,SWE,ShortRate,-0.25
2015-11-01,SWE,ShortRate,-0.25
2015-12-01,SWE,ShortRate,-0.25
2016-01-01,SWE,ShortRate,-0.25
2016-02-01,SWE,ShortRate,-0.31
2016-03-01,SWE,ShortRate,-0.4
2016-04-01,SWE,ShortRate,-0.4
2016-05-01,SWE,ShortRate,-0.4
2016-06-01,SWE,ShortRate,-0.4
2016-07-01,SWE,ShortRate,-0.4
2016-08-01,SWE,ShortRate,-0.4
2016-09-01,SWE,ShortRate,-0.4
2016-10-01,SWE,ShortRate,-0.4
2016-11-01,SWE,ShortRate,-0.4
2016-12-01,SWE,ShortRate,-0.4
2017-01-01,SWE,ShortRate,-0.4
2017-02-01,SWE,ShortRate,-0.4
2017-03-01,SWE,ShortRate,-0.4
2017-04-01,SWE,ShortRate,-0.4
2017-05-01,SWE,ShortRate,-0.4
2017-06-01,SWE,ShortRate,-0.4
2017-07-01,SWE,ShortRate,-0.4
2017-08-01,SWE,ShortRate,-0.4
2017-09-01,SWE,ShortRate,-0.4
2017-10-01,SWE,ShortRate,-0.4
2017-11-01,SWE,ShortRate,-0.4
2017-12-01,SWE,ShortRate,-0.4
2018-01-01,SWE,ShortRate,-0.4
2018-02-01,SWE,ShortRate,-0.4
2018-03-01,SWE,ShortRate,-0.4
2018-04-01,SWE,ShortRate,-0.4
2018-05-01,SWE,ShortRate,-0.4
2018-06-01,SWE,ShortRate,-0.4
2018-07-01,SWE,ShortRate,-0.4
2018-08-01,SWE,ShortRate,-0.4
2018-09-01,SWE,ShortRate,-0.4
2018-10-01,SWE,ShortRate,-0.4
2018-11-01,SWE,ShortRate,-0.4
2018-12-01,SWE,ShortRate,-0.4
2019-01-01,SWE,ShortRate,-0.21
2019-02-01,SWE,ShortRate,-0.15
2019-03-01,SWE,ShortRate,-0.15
2019-04-01,SWE,ShortRate,-0.15
2019-05-01,SWE,ShortRate,-0.15
2019-06-01,SWE,ShortRate,-0.15
2019-07-01,SWE,ShortRate,-0.15
2019-08-01,SWE,ShortRate,-0.15
2019-09-01,SWE,ShortRate,-0.15
2019-10-01,SWE,ShortRate,-0.15
2019-11-01,SWE,ShortRate,-0.15
2019-12-01,SWE,ShortRate,-0.15
2020-01-01,SWE,ShortRate,0.06
2020-02-01,SWE,ShortRate,0.1
2020-03-01,SWE,ShortRate,0.1
2020-04-01,SWE,ShortRate,0.1
2020-05-01,SWE,ShortRate,0.1
2020-06-01,SWE,ShortRate,0.1
2020-07-01,SWE,ShortRate,0.1
2020-08-01,SWE,ShortRate,0.1
2020-09-01,SWE,ShortRate,0.1
2020-10-01,SWE,ShortRate,0.1
1958-01-01,TUR,IP,3.62705687868256
1958-02-01,TUR,IP,3.56035911745501
1958-03-01,TUR,IP,4.09593295069815
1958-04-01,TUR,IP,3.6524283737496
1958-05-01,TUR,IP,3.93084220219456
1958-06-01,TUR,IP,3.79255489765084
1958-07-01,TUR,IP,3.80824500713652
1958-08-01,TUR,IP,3.8450482434229
1958-09-01,TUR,IP,3.77572090752524
1958-10-01,TUR,IP,3.46666188817434
1958-11-01,TUR,IP,3.76789255508151
1958-12-01,TUR,IP,3.77561324731975
1959-01-01,TUR,IP,3.87179218969422
1959-02-01,TUR,IP,3.86321019583529
1959-03-01,TUR,IP,4.12870274903371
1959-04-01,TUR,IP,3.54912810553799
1959-05-01,TUR,IP,4.0314896436832
1959-06-01,TUR,IP,3.94159109055502
1959-07-01,TUR,IP,4.13865113168501
1959-08-01,TUR,IP,4.05578752721179
1959-09-01,TUR,IP,4.09488827641275
1959-10-01,TUR,IP,4.22495796420309
1959-11-01,TUR,IP,4.22426430387508
1959-12-01,TUR,IP,4.24309211837378
1960-01-01,TUR,IP,4.11025991067397
1960-02-01,TUR,IP,4.24607312387392
1960-03-01,TUR,IP,4.12307984348456
1960-04-01,TUR,IP,4.25256720230274
1960-05-01,TUR,IP,4.20834286147962
1960-06-01,TUR,IP,3.97297715783244
1960-07-01,TUR,IP,4.04312778285003
1960-08-01,TUR,IP,4.1380920470988
1960-09-01,TUR,IP,4.3046598783892
1960-10-01,TUR,IP,4.27657370275632
1960-11-01,TUR,IP,4.39738255299058
1960-12-01,TUR,IP,4.41550956394776
1961-01-01,TUR,IP,4.42033249289213
1961-02-01,TUR,IP,4.37086903783459
1961-03-01,TUR,IP,4.21557618908571
1961-04-01,TUR,IP,4.34480964566582
1961-05-01,TUR,IP,4.13201755923396
1961-06-01,TUR,IP,4.40610226654801
1961-07-01,TUR,IP,4.28133149839078
1961-08-01,TUR,IP,4.38427213221896
1961-09-01,TUR,IP,4.43136350216445
1961-10-01,TUR,IP,4.46734320015586
1961-11-01,TUR,IP,4.50095147828964
1961-12-01,TUR,IP,4.12400516790878
1962-01-01,TUR,IP,4.61416755682424
1962-02-01,TUR,IP,4.82066981960673
1962-03-01,TUR,IP,4.94487785916652
1962-04-01,TUR,IP,5.12447444096912
1962-05-01,TUR,IP,5.13137803615803
1962-06-01,TUR,IP,5.86303861268592
1962-07-01,TUR,IP,6.02543872609704
1962-08-01,TUR,IP,5.65796142184416
1962-09-01,TUR,IP,5.5307317036152
1962-10-01,TUR,IP,5.64105148384081
1962-11-01,TUR,IP,5.49350528584269
1962-12-01,TUR,IP,5.59853094654209
1963-01-01,TUR,IP,5.87035417907095
1963-02-01,TUR,IP,5.41532137054555
1963-03-01,TUR,IP,5.93779877790083
1963-04-01,TUR,IP,6.22209876750006
1963-05-01,TUR,IP,5.77541210268863
1963-06-01,TUR,IP,5.76261893077742
1963-07-01,TUR,IP,5.8918408109647
1963-08-01,TUR,IP,5.66299831212308
1963-09-01,TUR,IP,5.80552340675871
1963-10-01,TUR,IP,5.82401715377033
1963-11-01,TUR,IP,5.92706372939948
1963-12-01,TUR,IP,5.63115987557112
1964-01-01,TUR,IP,6.18653668085533
1964-02-01,TUR,IP,6.46817589875699
1964-03-01,TUR,IP,6.33242170828028
1964-04-01,TUR,IP,6.4449063840187
1964-05-01,TUR,IP,6.32715069938371
1964-06-01,TUR,IP,6.50632343271797
1964-07-01,TUR,IP,6.50805899519481
1964-08-01,TUR,IP,6.56784553504516
1964-09-01,TUR,IP,6.80048353592699
1964-10-01,TUR,IP,6.71658088760162
1964-11-01,TUR,IP,6.86053938551929
1964-12-01,TUR,IP,6.99103648714954
1965-01-01,TUR,IP,7.02631455472404
1965-02-01,TUR,IP,6.4494271562167
1965-03-01,TUR,IP,7.79042894438383
1965-04-01,TUR,IP,6.74413043238609
1965-05-01,TUR,IP,7.21091934421859
1965-06-01,TUR,IP,7.02090775486873
1965-07-01,TUR,IP,7.30683420801784
1965-08-01,TUR,IP,7.62647712450731
1965-09-01,TUR,IP,7.60712721243123
1965-10-01,TUR,IP,7.7088018755596
1965-11-01,TUR,IP,8.00879550391709
1965-12-01,TUR,IP,8.05020174538192
1966-01-01,TUR,IP,7.71518595349962
1966-02-01,TUR,IP,8.11324128688847
1966-03-01,TUR,IP,9.14903535387654
1966-04-01,TUR,IP,8.08421401996918
1966-05-01,TUR,IP,8.78686509883162
1966-06-01,TUR,IP,8.93018604149292
1966-07-01,TUR,IP,8.63254255557766
1966-08-01,TUR,IP,8.6116581836025
1966-09-01,TUR,IP,8.43546415794663
1966-10-01,TUR,IP,8.58828699416554
1966-11-01,TUR,IP,8.8503294969171
1966-12-01,TUR,IP,9.14213323807087
1967-01-01,TUR,IP,8.81875938444477
1967-02-01,TUR,IP,8.9617052112148
1967-03-01,TUR,IP,9.19122058566481
1967-04-01,TUR,IP,9.28896397550474
1967-05-01,TUR,IP,9.50276258053148
1967-06-01,TUR,IP,9.57693908504037
1967-07-01,TUR,IP,9.14157330673404
1967-08-01,TUR,IP,9.72629197660616
1967-09-01,TUR,IP,9.92988044662116
1967-10-01,TUR,IP,9.97137627102083
1967-11-01,TUR,IP,9.49924274270141
1967-12-01,TUR,IP,9.63761567193967
1968-01-01,TUR,IP,9.40287899256713
1968-02-01,TUR,IP,10.1403315797779
1968-03-01,TUR,IP,10.0147279787652
1968-04-01,TUR,IP,10.2641607542725
1968-05-01,TUR,IP,10.0910022277748
1968-06-01,TUR,IP,10.6016893975633
1968-07-01,TUR,IP,10.9311773626797
1968-08-01,TUR,IP,10.9060053039784
1968-09-01,TUR,IP,10.8729578560857
1968-10-01,TUR,IP,10.9814157071121
1968-11-01,TUR,IP,11.1323717675379
1968-12-01,TUR,IP,10.7064943203518
1969-01-01,TUR,IP,11.2074740741806
1969-02-01,TUR,IP,10.9538498788733
1969-03-01,TUR,IP,10.6011286177576
1969-04-01,TUR,IP,11.1775459640746
1969-05-01,TUR,IP,11.5017493657176
1969-06-01,TUR,IP,10.6871286724197
1969-07-01,TUR,IP,11.8428869929496
1969-08-01,TUR,IP,11.2556828716896
1969-09-01,TUR,IP,11.2917839187433
1969-10-01,TUR,IP,11.6094419558938
1969-11-01,TUR,IP,12.2146879731927
1969-12-01,TUR,IP,11.4224500075514
1970-01-01,TUR,IP,12.0019395797887
1970-02-01,TUR,IP,11.0889648923855
1970-03-01,TUR,IP,11.9917792648968
1970-04-01,TUR,IP,11.9484616848345
1970-05-01,TUR,IP,11.8166043897195
1970-06-01,TUR,IP,11.4710987956057
1970-07-01,TUR,IP,11.968722905931
1970-08-01,TUR,IP,11.6804570060805
1970-09-01,TUR,IP,11.568039237662
1970-10-01,TUR,IP,12.0146960787792
1970-11-01,TUR,IP,11.9971575885537
1970-12-01,TUR,IP,12.1655525946482
1971-01-01,TUR,IP,12.5286082501073
1971-02-01,TUR,IP,12.1365604366174
1971-03-01,TUR,IP,12.6529058471069
1971-04-01,TUR,IP,12.5579450292368
1971-05-01,TUR,IP,11.8557175879232
1971-06-01,TUR,IP,12.8003897103443
1971-07-01,TUR,IP,12.4406204544857
1971-08-01,TUR,IP,13.1234681782373
1971-09-01,TUR,IP,13.235004584397
1971-10-01,TUR,IP,13.5157847314258
1971-11-01,TUR,IP,13.6967944285534
1971-12-01,TUR,IP,14.1091633789121
1972-01-01,TUR,IP,12.8128775622728
1972-02-01,TUR,IP,13.7550400488521
1972-03-01,TUR,IP,13.4382302676372
1972-04-01,TUR,IP,13.8255625338733
1972-05-01,TUR,IP,13.7180318638432
1972-06-01,TUR,IP,14.4567206584892
1972-07-01,TUR,IP,13.9777555542512
1972-08-01,TUR,IP,14.318674983277
1972-09-01,TUR,IP,15.1706939855101
1972-10-01,TUR,IP,14.9223394566659
1972-11-01,TUR,IP,14.4034775303561
1972-12-01,TUR,IP,15.0496190456938
1973-01-01,TUR,IP,15.5114040758416
1973-02-01,TUR,IP,16.4801366840354
1973-03-01,TUR,IP,15.4894663013662
1973-04-01,TUR,IP,15.6366454423506
1973-05-01,TUR,IP,16.6563135460509
1973-06-01,TUR,IP,15.6040137867638
1973-07-01,TUR,IP,15.9878887829274
1973-08-01,TUR,IP,17.0027962266827
1973-09-01,TUR,IP,15.6657984518522
1973-10-01,TUR,IP,14.7521810094442
1973-11-01,TUR,IP,14.7206388261809
1973-12-01,TUR,IP,16.3002176717785
1974-01-01,TUR,IP,15.6583279695448
1974-02-01,TUR,IP,16.5159501974764
1974-03-01,TUR,IP,16.5582981925735
1974-04-01,TUR,IP,16.5052679212895
1974-05-01,TUR,IP,16.5599231478586
1974-06-01,TUR,IP,16.8148917791152
1974-07-01,TUR,IP,16.7116898594771
1974-08-01,TUR,IP,16.7255456573758
1974-09-01,TUR,IP,16.492153245712
1974-10-01,TUR,IP,16.3986440425558
1974-11-01,TUR,IP,17.2888501262966
1974-12-01,TUR,IP,15.8508608017137
1975-01-01,TUR,IP,16.9991111927663
1975-02-01,TUR,IP,15.8515480166104
1975-03-01,TUR,IP,16.7593490081632
1975-04-01,TUR,IP,16.898946041172
1975-05-01,TUR,IP,17.1431986667094
1975-06-01,TUR,IP,16.9288966344737
1975-07-01,TUR,IP,17.453165284333
1975-08-01,TUR,IP,17.8359108582884
1975-09-01,TUR,IP,18.0740657418066
1975-10-01,TUR,IP,17.3646350874882
1975-11-01,TUR,IP,18.1771436698405
1975-12-01,TUR,IP,17.9243991616466
1976-01-01,TUR,IP,17.424539153922
1976-02-01,TUR,IP,17.6218322056997
1976-03-01,TUR,IP,18.0444358213392
1976-04-01,TUR,IP,16.8479363437747
1976-05-01,TUR,IP,16.6260780420767
1976-06-01,TUR,IP,18.1501350246604
1976-07-01,TUR,IP,17.6651086056021
1976-08-01,TUR,IP,17.6656938280307
1976-09-01,TUR,IP,17.1071311136504
1976-10-01,TUR,IP,19.7131992172822
1976-11-01,TUR,IP,19.4845426502245
1976-12-01,TUR,IP,17.2892298747091
1977-01-01,TUR,IP,19.6922316847366
1977-02-01,TUR,IP,20.0523834218814
1977-03-01,TUR,IP,19.0882313939023
1977-04-01,TUR,IP,20.123902266225
1977-05-01,TUR,IP,19.7890421892093
1977-06-01,TUR,IP,19.533643576497
1977-07-01,TUR,IP,18.8553085017679
1977-08-01,TUR,IP,19.0973881227951
1977-09-01,TUR,IP,18.2378010230922
1977-10-01,TUR,IP,19.1706895630681
1977-11-01,TUR,IP,17.3718741722893
1977-12-01,TUR,IP,18.2859346795238
1978-01-01,TUR,IP,18.8755407075733
1978-02-01,TUR,IP,18.6554409605919
1978-03-01,TUR,IP,19.011308001908
1978-04-01,TUR,IP,18.4402474920617
1978-05-01,TUR,IP,19.0107421399599
1978-06-01,TUR,IP,18.1855891478381
1978-07-01,TUR,IP,19.3595082040335
1978-08-01,TUR,IP,20.5786425452525
1978-09-01,TUR,IP,18.9673980527563
1978-10-01,TUR,IP,18.7461615017707
1978-11-01,TUR,IP,18.4813385426621
1978-12-01,TUR,IP,19.1540457407402
1979-01-01,TUR,IP,18.6657765612913
1979-02-01,TUR,IP,18.5471381772671
1979-03-01,TUR,IP,18.6656681829233
1979-04-01,TUR,IP,19.0711764556412
1979-05-01,TUR,IP,18.6086215801562
1979-06-01,TUR,IP,19.7896427213172
1979-07-01,TUR,IP,19.0481873855769
1979-08-01,TUR,IP,18.6600577669707
1979-09-01,TUR,IP,18.4515440327069
1979-10-01,TUR,IP,18.7967326210734
1979-11-01,TUR,IP,17.3607476845561
1979-12-01,TUR,IP,16.9518045327804
1980-01-01,TUR,IP,16.5151531134757
1980-02-01,TUR,IP,16.3760125483657
1980-03-01,TUR,IP,16.9140189628617
1980-04-01,TUR,IP,17.5688456149526
1980-05-01,TUR,IP,17.7331233339234
1980-06-01,TUR,IP,17.2771927375178
1980-07-01,TUR,IP,18.6571318360221
1980-08-01,TUR,IP,17.9707322181212
1980-09-01,TUR,IP,18.6475043574292
1980-10-01,TUR,IP,18.2302929838144
1980-11-01,TUR,IP,18.7797034357763
1980-12-01,TUR,IP,18.2612715704211
1981-01-01,TUR,IP,19.2997191811678
1981-02-01,TUR,IP,20.48199584406
1981-03-01,TUR,IP,20.1880321616971
1981-04-01,TUR,IP,20.1374758231286
1981-05-01,TUR,IP,20.1039156063255
1981-06-01,TUR,IP,20.3312739509261
1981-07-01,TUR,IP,19.688012970763
1981-08-01,TUR,IP,19.7823466172582
1981-09-01,TUR,IP,19.9467886036486
1981-10-01,TUR,IP,17.988109293247
1981-11-01,TUR,IP,20.3833136290145
1981-12-01,TUR,IP,20.8119717494763
1982-01-01,TUR,IP,20.7949532820103
1982-02-01,TUR,IP,20.3341785620466
1982-03-01,TUR,IP,20.6799755710888
1982-04-01,TUR,IP,20.4811872475441
1982-05-01,TUR,IP,20.78829020313
1982-06-01,TUR,IP,20.451872032546
1982-07-01,TUR,IP,21.1511677626281
1982-08-01,TUR,IP,24.0854753759873
1982-09-01,TUR,IP,21.6518244778781
1982-10-01,TUR,IP,21.9757080577307
1982-11-01,TUR,IP,22.9437818624798
1982-12-01,TUR,IP,22.5361050772442
1983-01-01,TUR,IP,21.7790079796607
1983-02-01,TUR,IP,21.5423971512539
1983-03-01,TUR,IP,21.7806644322706
1983-04-01,TUR,IP,21.411163104686
1983-05-01,TUR,IP,21.1530694493976
1983-06-01,TUR,IP,22.7972839679061
1983-07-01,TUR,IP,21.6560182528524
1983-08-01,TUR,IP,24.6382068169615
1983-09-01,TUR,IP,22.1847210556368
1983-10-01,TUR,IP,22.1245868624747
1983-11-01,TUR,IP,22.5349587746725
1983-12-01,TUR,IP,23.0239879056453
1984-01-01,TUR,IP,23.8962409097423
1984-02-01,TUR,IP,23.6108414064375
1984-03-01,TUR,IP,23.0935635857429
1984-04-01,TUR,IP,23.471423742446
1984-05-01,TUR,IP,23.7130448791784
1984-06-01,TUR,IP,22.4620535858389
1984-07-01,TUR,IP,24.507885568981
1984-08-01,TUR,IP,27.0543555824083
1984-09-01,TUR,IP,23.1814238934161
1984-10-01,TUR,IP,25.7343080946903
1984-11-01,TUR,IP,25.4908099469828
1984-12-01,TUR,IP,25.4462048600826
1985-01-01,TUR,IP,25.5734153395419
1985-02-01,TUR,IP,24.6733197104454
1985-03-01,TUR,IP,23.490830790793
1985-04-01,TUR,IP,24.4449517488762
1985-05-01,TUR,IP,25.6745105030445
1985-06-01,TUR,IP,24.2604998409393
1985-07-01,TUR,IP,24.7042472600822
1985-08-01,TUR,IP,24.2655503203129
1985-09-01,TUR,IP,24.3297385108508
1985-10-01,TUR,IP,25.266607164865
1985-11-01,TUR,IP,27.7696836922232
1985-12-01,TUR,IP,25.2989288550099
1986-01-01,TUR,IP,23.93410755771
1986-02-01,TUR,IP,23.8748100571774
1986-03-01,TUR,IP,25.0497187589075
1986-04-01,TUR,IP,24.8728899720132
1986-05-01,TUR,IP,24.997986232493
1986-06-01,TUR,IP,25.349341272794
1986-07-01,TUR,IP,26.1191270755149
1986-08-01,TUR,IP,24.477125946628
